date,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,h_48,h_49,h_50,h_51,h_52,h_53,h_54,h_55,h_56,h_57,h_58,h_59,h_60,h_61,h_62,h_63,h_64,h_65,h_66,h_67,h_68,h_69,h_70,h_71,h_72,h_73,h_74,h_75,h_76,h_77,h_78,h_79,h_80,h_81,h_82,h_83,h_84,h_85,h_86,h_87,h_88,h_89,h_90,h_91,h_92,h_93,h_94,h_95,h_96,h_97,h_98,h_99,h_100,h_101,h_102,h_103,h_104,h_105,h_106,h_107,h_108,h_109,h_110,h_111,h_112,h_113,h_114,h_115,h_116,h_117,h_118,h_119,h_120,h_121,h_122,h_123,h_124,h_125,h_126,h_127,h_128,h_129,h_130,h_131,h_132,h_133,h_134,h_135,h_136,h_137,h_138,h_139,h_140,h_141,h_142,h_143,h_144,h_145,h_146,h_147,h_148,h_149,h_150,h_151,h_152,h_153,h_154,h_155,h_156,h_157,h_158,h_159,h_160,h_161,h_162,h_163,h_164,h_165,h_166,h_167,m_sin,m_cos,woy_sin,woy_cos,week_start_dow,visitors,visits_roll_mean,visits_roll_std,visits_logdiff,visits_z,OT
2025-06-30,34714.0,27053.0,27053.0,32399.0,47597.0,77604.0,104994.0,135823.0,143523.0,148352.0,147837.0,155318.0,169207.0,175432.0,174936.0,171299.0,152242.0,139958.0,122419.0,103904.0,89408.0,71129.0,54851.0,39575.0,29435.0,23739.0,23739.0,31361.0,47946.0,80491.0,107711.0,143274.0,156252.0,168218.0,163150.0,169772.0,176234.0,185806.0,189928.0,179708.0,170102.0,153152.0,127051.0,104002.0,81801.0,73642.0,53035.0,42292.0,31748.0,23988.0,23988.0,31859.0,47558.0,80506.0,107492.0,142714.0,153250.0,165488.0,165672.0,175312.0,180226.0,186141.0,193927.0,198009.0,182663.0,169322.0,138194.0,111753.0,89482.0,74337.0,58189.0,41097.0,29967.0,23547.0,23547.0,32342.0,48937.0,77646.0,109367.0,143298.0,153161.0,164162.0,161543.0,175067.0,186358.0,195319.0,193774.0,195187.0,179035.0,168989.0,152928.0,130875.0,109750.0,88586.0,65480.0,46901.0,32680.0,23297.0,23297.0,28451.0,41641.0,64257.0,86508.0,110792.0,120340.0,131110.0,134094.0,146452.0,160177.0,164605.0,162635.0,170638.0,160962.0,149107.0,135143.0,120552.0,100928.0,88017.0,71540.0,57322.0,41901.0,31021.0,31021.0,27506.0,35944.0,51406.0,66188.0,88650.0,97690.0,125402.0,134426.0,150655.0,154014.0,166397.0,161908.0,161589.0,151122.0,139724.0,134697.0,118104.0,109847.0,85685.0,74047.0,57416.0,45996.0,34403.0,34403.0,25942.0,31289.0,42901.0,55486.0,73257.0,76439.0,99262.0,107286.0,128347.0,135194.0,140323.0,136732.0,136283.0,130203.0,120156.0,109134.0,101698.0,84611.0,69274.0,54789.0,41566.0,0.49999999999999994,-0.8660254037844387,-3.216245299353273e-16,-1.0,-0.5,7929090.0,10307234.5,493337.16849061026,-0.11671041784930125,-1.3263231351530609,9652910.0
2025-07-07,34719.0,27589.0,27589.0,32650.0,47394.0,77775.0,106402.0,136649.0,149674.0,151328.0,154900.0,166803.0,186615.0,189023.0,185780.0,186001.0,160073.0,153658.0,140530.0,117124.0,99359.0,78324.0,56887.0,38486.0,30527.0,24276.0,24276.0,31320.0,47305.0,79366.0,109269.0,143334.0,157751.0,169125.0,165425.0,173740.0,181488.0,188839.0,191984.0,186169.0,182828.0,170783.0,148659.0,129995.0,104135.0,91707.0,63197.0,48666.0,28676.0,23063.0,23063.0,30037.0,46937.0,77620.0,109256.0,139210.0,146780.0,160441.0,164080.0,176360.0,181426.0,190658.0,192718.0,201432.0,182992.0,172257.0,139898.0,115590.0,93324.0,73667.0,58743.0,41429.0,29818.0,24624.0,24624.0,32781.0,48888.0,78272.0,111176.0,142209.0,155891.0,168428.0,166970.0,178682.0,189924.0,193399.0,195000.0,196706.0,180012.0,166586.0,153319.0,128985.0,110080.0,88170.0,67898.0,48987.0,38062.0,26151.0,26151.0,32830.0,47032.0,74859.0,102356.0,130803.0,149181.0,157641.0,161881.0,176683.0,194596.0,200393.0,195667.0,203098.0,197509.0,193903.0,181027.0,166775.0,137525.0,120625.0,96517.0,67250.0,47437.0,35584.0,35584.0,31148.0,39990.0,58169.0,72925.0,94719.0,107654.0,138226.0,158902.0,180279.0,190872.0,199808.0,189659.0,189080.0,175726.0,162880.0,155702.0,140675.0,126442.0,104997.0,87574.0,66017.0,50734.0,34497.0,34497.0,28554.0,33185.0,44995.0,59753.0,77223.0,85250.0,108241.0,121774.0,145236.0,160518.0,164238.0,158370.0,154926.0,147865.0,134826.0,123271.0,114212.0,94474.0,80740.0,60120.0,47633.0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,-0.5,8659895.0,10352813.0,503691.43498640717,0.0846983214361181,0.30436292807745907,10506118.0
2025-07-14,34425.0,28192.0,28192.0,33484.0,49431.0,81993.0,110260.0,141441.0,153426.0,152011.0,156426.0,167552.0,182010.0,187470.0,181142.0,178238.0,156702.0,144914.0,128912.0,105744.0,91172.0,75406.0,57707.0,41209.0,30466.0,23623.0,23623.0,32655.0,49238.0,81333.0,109836.0,142042.0,159275.0,166787.0,164706.0,173644.0,179142.0,187756.0,185985.0,178117.0,173269.0,154360.0,127400.0,106054.0,89234.0,78638.0,58561.0,44998.0,29830.0,24711.0,24711.0,32542.0,48768.0,83160.0,111886.0,144775.0,153371.0,164956.0,168361.0,176635.0,183230.0,191583.0,192493.0,197688.0,182002.0,167405.0,135982.0,115495.0,94091.0,76313.0,61266.0,43047.0,30287.0,23203.0,23203.0,32830.0,51038.0,81636.0,113112.0,144122.0,158472.0,169511.0,166346.0,181534.0,190162.0,192828.0,195925.0,199488.0,179203.0,166425.0,147962.0,125549.0,104107.0,84417.0,65178.0,45687.0,38217.0,27437.0,27437.0,34724.0,49791.0,78393.0,105236.0,134335.0,148229.0,155868.0,164680.0,178834.0,191065.0,199791.0,195046.0,196290.0,187320.0,173834.0,156833.0,137126.0,115144.0,100117.0,82148.0,62735.0,44362.0,34747.0,34747.0,29440.0,39390.0,55024.0,72049.0,94172.0,104220.0,130878.0,142726.0,160712.0,164406.0,174200.0,171468.0,169336.0,159173.0,147656.0,142220.0,127623.0,116564.0,95714.0,83427.0,61118.0,49070.0,35752.0,35752.0,31135.0,33577.0,45489.0,61143.0,78094.0,83905.0,103866.0,114698.0,134019.0,149799.0,153721.0,148376.0,150697.0,142700.0,135447.0,121083.0,112378.0,95696.0,78889.0,57656.0,48037.0,1.2246467991473532e-16,-1.0,-0.23931566428755743,-0.9709418174260521,-0.5,8318693.0,10285561.5,512401.2541342309,-0.03592981886729163,-0.29317941513204465,10135336.0
2025-07-21,33743.0,27848.0,27848.0,34110.0,49195.0,81438.0,108788.0,138946.0,153664.0,152849.0,157932.0,164810.0,186480.0,184758.0,184135.0,178439.0,163163.0,144707.0,127023.0,107445.0,90829.0,75526.0,57282.0,41047.0,30843.0,23594.0,23594.0,33100.0,48662.0,80170.0,106955.0,142748.0,161267.0,169066.0,163274.0,175365.0,182110.0,187951.0,189078.0,184228.0,177301.0,159955.0,132062.0,107986.0,89080.0,77887.0,57864.0,43100.0,30278.0,24977.0,24977.0,31196.0,47165.0,82638.0,111961.0,144519.0,155392.0,163684.0,168165.0,176388.0,185247.0,193125.0,192953.0,199466.0,182510.0,168053.0,137631.0,114714.0,95440.0,76959.0,62053.0,44617.0,31384.0,24342.0,24342.0,33318.0,51241.0,78980.0,111834.0,146185.0,159780.0,174600.0,172421.0,190876.0,199128.0,206154.0,202666.0,208459.0,192205.0,178957.0,168741.0,146683.0,123307.0,96862.0,73058.0,50287.0,38671.0,29171.0,29171.0,35099.0,51851.0,78371.0,107825.0,140055.0,154627.0,162943.0,171771.0,188672.0,196934.0,208410.0,205650.0,206184.0,205621.0,200302.0,196540.0,177738.0,150099.0,134202.0,104292.0,78938.0,48443.0,34854.0,34854.0,30164.0,39056.0,56435.0,71112.0,93549.0,105322.0,131978.0,151747.0,170706.0,179865.0,192114.0,184232.0,187631.0,172277.0,165280.0,159624.0,142423.0,133874.0,108834.0,92950.0,69564.0,51525.0,37204.0,37204.0,29066.0,33900.0,45306.0,58994.0,77332.0,84051.0,106008.0,121239.0,143818.0,159552.0,164982.0,163575.0,159422.0,151580.0,139487.0,127375.0,118724.0,99468.0,83134.0,61788.0,49640.0,1.2246467991473532e-16,-1.0,-0.3546048870425356,-0.9350162426854148,-0.5,8720869.0,10219641.5,425544.8090918269,0.04333457606173141,0.8566912160860896,10584202.0
2025-07-28,36221.0,28010.0,28010.0,34259.0,49105.0,81895.0,109147.0,142223.0,155100.0,159496.0,164667.0,174062.0,198366.0,203588.0,197988.0,197102.0,176309.0,164498.0,151953.0,131956.0,108584.0,93246.0,68297.0,43898.0,31140.0,25111.0,25111.0,32997.0,48930.0,81872.0,110007.0,146958.0,162364.0,175724.0,167589.0,178266.0,187573.0,192721.0,194283.0,191353.0,193003.0,176360.0,150841.0,129626.0,102565.0,90722.0,64152.0,47483.0,31342.0,24950.0,24950.0,33139.0,50424.0,85881.0,114590.0,151046.0,160728.0,171952.0,178075.0,188577.0,196249.0,206605.0,203425.0,213737.0,189834.0,177783.0,144742.0,124711.0,97461.0,81149.0,60683.0,41845.0,31527.0,23490.0,23490.0,33808.0,52176.0,81130.0,113020.0,144997.0,160564.0,171618.0,165991.0,179526.0,190528.0,193759.0,194911.0,199710.0,184667.0,166737.0,151229.0,128829.0,107058.0,85677.0,65154.0,45134.0,38773.0,28031.0,28031.0,34768.0,51674.0,77042.0,107595.0,141075.0,158878.0,163555.0,172778.0,187978.0,198119.0,207275.0,200703.0,203398.0,194006.0,183242.0,161340.0,142273.0,119783.0,107752.0,88274.0,66767.0,47683.0,33183.0,33183.0,29828.0,38117.0,55239.0,71046.0,97460.0,105367.0,131751.0,142668.0,160732.0,166204.0,174073.0,171605.0,172172.0,160623.0,156682.0,148249.0,131260.0,120125.0,100101.0,86329.0,61813.0,51288.0,35469.0,35469.0,28682.0,34563.0,45374.0,60121.0,78303.0,84614.0,101510.0,115757.0,133108.0,148191.0,151228.0,152753.0,150383.0,144991.0,137021.0,127246.0,118674.0,99464.0,84039.0,62289.0,50290.0,1.2246467991473532e-16,-1.0,-0.46472317204376806,-0.8854560256532101,-0.5,8631788.0,10431007.25,200889.59533596903,-0.008142218493887299,0.33533717805213903,10498373.0
2025-08-04,35468.0,25999.0,25999.0,33541.0,47193.0,79444.0,104675.0,136271.0,150919.0,153468.0,160805.0,169211.0,187295.0,193619.0,192088.0,190048.0,171249.0,155576.0,142515.0,116740.0,100257.0,83470.0,59409.0,42827.0,31067.0,25725.0,25725.0,33363.0,47836.0,83380.0,110210.0,148570.0,164068.0,175835.0,172858.0,176387.0,183581.0,191833.0,193677.0,193646.0,197500.0,179072.0,157696.0,131109.0,104871.0,94113.0,65206.0,46837.0,31353.0,23533.0,23533.0,32613.0,47577.0,83570.0,110327.0,143403.0,156363.0,167486.0,174489.0,188295.0,201421.0,209966.0,204665.0,216920.0,194088.0,178533.0,144667.0,126827.0,99966.0,81318.0,61319.0,41215.0,29891.0,23384.0,23384.0,33503.0,50800.0,82151.0,109393.0,145544.0,165189.0,174995.0,171005.0,187724.0,201386.0,207483.0,203806.0,207583.0,195030.0,176975.0,160975.0,139601.0,117811.0,95295.0,68782.0,49239.0,40825.0,29331.0,29331.0,35661.0,51803.0,81535.0,107517.0,141550.0,162941.0,169062.0,178459.0,193124.0,208170.0,217421.0,207715.0,224333.0,216699.0,216403.0,202462.0,185964.0,158917.0,136460.0,112745.0,79878.0,51364.0,36993.0,36993.0,31142.0,39635.0,58763.0,76299.0,102917.0,113368.0,137808.0,157486.0,178803.0,191219.0,203953.0,198213.0,197035.0,187002.0,176612.0,168654.0,149298.0,136657.0,111014.0,90593.0,68047.0,49675.0,35647.0,35647.0,29255.0,33693.0,45835.0,60982.0,79455.0,87931.0,104713.0,121004.0,143854.0,162716.0,167731.0,164907.0,158961.0,149635.0,140390.0,127245.0,122600.0,99007.0,85062.0,61566.0,48576.0,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,-0.5,8904598.0,10502519.0,274109.14043497224,0.02760011252241057,1.0566812895782058,10792165.0
2025-08-11,34101.0,26329.0,26329.0,33596.0,45622.0,74882.0,100161.0,128076.0,142280.0,146715.0,148704.0,157185.0,175753.0,178900.0,181373.0,180046.0,164829.0,145859.0,126782.0,107147.0,91482.0,75550.0,56881.0,40925.0,29728.0,24759.0,24759.0,31762.0,46905.0,81405.0,106871.0,150159.0,157919.0,168176.0,162968.0,174561.0,178281.0,186423.0,190592.0,186933.0,180299.0,162966.0,133883.0,112318.0,90821.0,82585.0,59626.0,44714.0,31642.0,24037.0,24037.0,32826.0,48573.0,81258.0,109049.0,141018.0,154136.0,161227.0,163521.0,173405.0,185210.0,193116.0,188668.0,197704.0,178248.0,164249.0,130739.0,115105.0,92748.0,73194.0,57337.0,39307.0,29922.0,23753.0,23753.0,33196.0,51642.0,79773.0,108864.0,144721.0,161642.0,173342.0,169374.0,182696.0,192912.0,201131.0,197994.0,201024.0,193906.0,174067.0,159828.0,139555.0,117297.0,94127.0,72503.0,52786.0,38414.0,26750.0,26750.0,33848.0,51461.0,76729.0,105707.0,135482.0,153681.0,162639.0,169092.0,184973.0,190809.0,203465.0,196205.0,202371.0,190708.0,186914.0,168147.0,151785.0,132322.0,113885.0,99555.0,73430.0,56320.0,38356.0,38356.0,32508.0,40505.0,60154.0,75699.0,103298.0,115476.0,139377.0,163409.0,184386.0,202679.0,212045.0,206616.0,203426.0,194169.0,178301.0,172844.0,159074.0,144773.0,121038.0,104808.0,76152.0,50841.0,35941.0,35941.0,28539.0,33652.0,43751.0,56789.0,75372.0,82390.0,101195.0,111942.0,130723.0,141965.0,148356.0,146505.0,145690.0,138365.0,132208.0,124047.0,118795.0,96544.0,77546.0,61888.0,47699.0,-0.4999999999999997,-0.8660254037844388,-0.663122658240795,-0.7485107481711013,-0.5,8501472.0,10554017.5,187934.0476807382,-0.04267191635103629,-1.131713506013093,10341330.0
2025-08-18,35212.0,26469.0,26469.0,33032.0,45076.0,74892.0,100234.0,126458.0,142634.0,148524.0,151398.0,162334.0,185220.0,189709.0,190689.0,192373.0,174155.0,157433.0,142680.0,123062.0,103938.0,86813.0,59914.0,43044.0,29358.0,23750.0,23750.0,32224.0,46527.0,78239.0,102892.0,137775.0,149539.0,158171.0,152856.0,164687.0,166975.0,179938.0,179066.0,183932.0,180347.0,170120.0,149575.0,122968.0,100808.0,87803.0,63965.0,43677.0,31790.0,24129.0,24129.0,32591.0,48162.0,81604.0,110762.0,146618.0,158430.0,167491.0,174456.0,188248.0,206197.0,215189.0,205210.0,215688.0,190420.0,176073.0,144760.0,122015.0,98788.0,77589.0,60475.0,42069.0,30995.0,23078.0,23078.0,32734.0,51712.0,79661.0,108707.0,146367.0,164517.0,171136.0,167109.0,182723.0,199942.0,204672.0,204707.0,201232.0,194191.0,177902.0,156431.0,133352.0,111041.0,89001.0,67874.0,48459.0,40851.0,29203.0,29203.0,36776.0,52031.0,78823.0,108913.0,143631.0,160527.0,170470.0,176232.0,196848.0,202112.0,216829.0,206324.0,217285.0,211893.0,205618.0,190362.0,181164.0,153185.0,132398.0,113252.0,80051.0,57744.0,40261.0,40261.0,33181.0,41864.0,61904.0,77978.0,109444.0,119769.0,148371.0,172324.0,197672.0,221193.0,233360.0,225576.0,224303.0,204181.0,186334.0,173784.0,157563.0,148499.0,118693.0,100587.0,73366.0,53788.0,40558.0,40558.0,30326.0,35162.0,45842.0,62268.0,80548.0,90008.0,105721.0,129755.0,147960.0,170703.0,176647.0,168869.0,168620.0,159317.0,141802.0,132242.0,125305.0,104946.0,81044.0,60823.0,46411.0,-0.4999999999999997,-0.8660254037844388,-0.7485107481711011,-0.6631226582407952,-0.5,8947338.0,10625658.75,248224.95559253503,0.04992876761078335,0.9874440279983325,10870767.0
2025-08-25,33274.0,26042.0,26042.0,33868.0,48163.0,80081.0,109366.0,138103.0,156923.0,159564.0,158418.0,172976.0,193234.0,197231.0,196902.0,197345.0,172657.0,154972.0,133509.0,114539.0,98408.0,81655.0,60605.0,43400.0,31315.0,26131.0,26131.0,32579.0,48058.0,82977.0,110258.0,151683.0,166406.0,173813.0,169821.0,178273.0,184759.0,197832.0,197949.0,196939.0,186296.0,170419.0,139966.0,115747.0,94653.0,83429.0,64539.0,47052.0,36562.0,27544.0,27544.0,36535.0,52414.0,89842.0,117315.0,155959.0,170779.0,179008.0,186168.0,196832.0,216966.0,219843.0,219157.0,224260.0,205128.0,191111.0,153320.0,137386.0,109238.0,87197.0,72441.0,50162.0,33186.0,24578.0,24578.0,34659.0,53708.0,82431.0,112499.0,152071.0,170778.0,175988.0,172462.0,186890.0,203968.0,207410.0,207718.0,200414.0,194882.0,179116.0,161323.0,143570.0,118422.0,97312.0,74561.0,54585.0,39564.0,28835.0,28835.0,37179.0,51183.0,78697.0,104902.0,141507.0,160728.0,174378.0,178863.0,196669.0,201421.0,214340.0,204823.0,215271.0,198694.0,191723.0,166907.0,147862.0,126414.0,108139.0,97665.0,71049.0,51307.0,36137.0,36137.0,30301.0,37887.0,54880.0,69340.0,100466.0,112685.0,132913.0,147505.0,166385.0,173706.0,188566.0,178911.0,179185.0,168570.0,155060.0,143945.0,131647.0,119402.0,102765.0,85763.0,62350.0,50669.0,38293.0,38293.0,30039.0,33194.0,42687.0,56015.0,74085.0,85115.0,96779.0,111592.0,129187.0,148317.0,148220.0,144649.0,146471.0,140748.0,134895.0,126291.0,118030.0,98659.0,80746.0,64725.0,48834.0,-0.4999999999999997,-0.8660254037844388,-0.8229838658936564,-0.5680647467311559,-0.5,8527251.0,10608693.5,261773.56550334234,-0.041341898964891044,-0.6806703329932868,10430512.0
2025-09-01,30765.0,23771.0,23771.0,30322.0,41498.0,68635.0,88218.0,114901.0,123686.0,132940.0,133208.0,142870.0,166759.0,171691.0,171839.0,172186.0,162707.0,146658.0,137290.0,115244.0,99271.0,81775.0,53594.0,39877.0,31718.0,26035.0,26035.0,32395.0,48593.0,81444.0,107543.0,148757.0,157509.0,168811.0,163623.0,175405.0,182917.0,192431.0,196114.0,190764.0,184434.0,171205.0,142577.0,120696.0,99965.0,87787.0,67139.0,47832.0,34415.0,27421.0,27421.0,34936.0,51289.0,86556.0,113081.0,150450.0,167682.0,170629.0,179045.0,194230.0,211599.0,217442.0,218409.0,223890.0,204407.0,186250.0,150834.0,129973.0,103075.0,78850.0,62035.0,44113.0,33310.0,25200.0,25200.0,32974.0,52225.0,81519.0,109347.0,148425.0,168951.0,171518.0,169896.0,186219.0,199647.0,205358.0,200494.0,201302.0,194217.0,174712.0,151721.0,134949.0,108756.0,90646.0,68055.0,48865.0,37374.0,28404.0,28404.0,34042.0,48855.0,75927.0,103514.0,135862.0,157363.0,165881.0,173647.0,187223.0,194082.0,207284.0,201687.0,210720.0,201776.0,196093.0,182970.0,173193.0,147484.0,123016.0,108197.0,73711.0,49363.0,35770.0,35770.0,29129.0,37686.0,55061.0,70221.0,99723.0,113120.0,133476.0,150596.0,167389.0,181118.0,189296.0,179981.0,180394.0,173571.0,160651.0,151097.0,139032.0,128035.0,103302.0,88065.0,61677.0,48977.0,39168.0,39168.0,29433.0,32773.0,42382.0,54654.0,72336.0,83855.0,99498.0,116160.0,135321.0,156930.0,160991.0,153910.0,157034.0,143474.0,136987.0,125053.0,119304.0,96942.0,80544.0,59658.0,45212.0,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,-0.5,8391157.0,10467180.0,281767.92699785065,-0.01979100377436893,-0.8555586953011827,10226111.0
2025-09-08,33361.0,25246.0,25246.0,32806.0,46907.0,76544.0,106649.0,136986.0,147852.0,154885.0,154896.0,167014.0,188157.0,190803.0,194871.0,194206.0,175945.0,153938.0,130827.0,109568.0,92919.0,82014.0,58099.0,42499.0,32731.0,27261.0,27261.0,34325.0,49912.0,83612.0,112903.0,156603.0,165601.0,175995.0,170948.0,180507.0,185999.0,197457.0,200443.0,194836.0,183918.0,167603.0,134001.0,112845.0,95676.0,83386.0,66342.0,45161.0,33150.0,26757.0,26757.0,33646.0,50416.0,83148.0,116153.0,150801.0,168503.0,169478.0,177351.0,188241.0,203870.0,211784.0,209494.0,213800.0,196352.0,181275.0,146209.0,121946.0,102578.0,79597.0,61386.0,43906.0,36270.0,25338.0,25338.0,34054.0,54942.0,84769.0,114721.0,157818.0,178401.0,178811.0,178366.0,196663.0,211948.0,215666.0,211584.0,210177.0,198522.0,181058.0,160108.0,137472.0,112190.0,93508.0,70345.0,51197.0,39048.0,30033.0,30033.0,36526.0,50147.0,81770.0,106176.0,140995.0,161912.0,171931.0,176980.0,191253.0,197455.0,214693.0,206777.0,214221.0,198929.0,194442.0,168804.0,149281.0,128575.0,106307.0,94003.0,71373.0,55245.0,38123.0,38123.0,31709.0,41064.0,59497.0,75541.0,108081.0,119327.0,144198.0,161420.0,183327.0,196811.0,208964.0,203612.0,199258.0,188650.0,174619.0,165431.0,150307.0,137564.0,111949.0,96866.0,69608.0,61184.0,46140.0,46140.0,35117.0,38778.0,49583.0,64050.0,84358.0,99182.0,123761.0,152736.0,180756.0,220754.0,215663.0,211721.0,204951.0,200207.0,159994.0,138733.0,132288.0,109798.0,91236.0,69015.0,52343.0,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,-0.5,8770842.0,10568487.5,294019.057051862,0.0496413473438615,0.6056495173664536,10746560.0
2025-09-15,36124.0,27430.0,27430.0,35132.0,48747.0,78386.0,106771.0,138869.0,153505.0,160605.0,159592.0,177324.0,191467.0,198609.0,195691.0,196071.0,181291.0,160981.0,136479.0,113303.0,98142.0,84127.0,62032.0,46075.0,34615.0,26314.0,26314.0,33935.0,49794.0,83136.0,111110.0,154487.0,163488.0,173643.0,169886.0,180878.0,185846.0,196436.0,203357.0,197587.0,194940.0,175817.0,150910.0,124023.0,105180.0,90890.0,71494.0,44021.0,35283.0,28538.0,28538.0,35982.0,53889.0,87390.0,115348.0,151108.0,174146.0,170712.0,181953.0,193323.0,211637.0,222286.0,221151.0,225389.0,205236.0,185471.0,151078.0,126093.0,104117.0,84339.0,65156.0,45594.0,35559.0,27073.0,27073.0,34387.0,55872.0,83338.0,114709.0,157853.0,179650.0,181610.0,184543.0,199241.0,217334.0,219376.0,211402.0,210156.0,203107.0,187196.0,168711.0,141110.0,116132.0,92487.0,72730.0,53986.0,37385.0,30044.0,30044.0,35223.0,51208.0,79339.0,106280.0,141304.0,158240.0,172413.0,176945.0,191493.0,195315.0,209170.0,204754.0,215820.0,203792.0,204951.0,184316.0,169563.0,145256.0,119331.0,104192.0,75148.0,53536.0,38778.0,38778.0,31797.0,39194.0,55437.0,70147.0,100596.0,115336.0,134182.0,153323.0,169969.0,184409.0,194899.0,192759.0,189243.0,185427.0,171595.0,161468.0,148830.0,135078.0,110200.0,91814.0,71458.0,52018.0,37988.0,37988.0,30399.0,32081.0,41921.0,53433.0,71460.0,82329.0,98128.0,117097.0,134832.0,154325.0,161976.0,155288.0,155044.0,149596.0,138756.0,125074.0,117102.0,95823.0,76986.0,58198.0,44143.0,-0.8660254037844385,-0.5000000000000004,-0.970941817426052,-0.23931566428755774,-0.5,8694883.0,10516317.5,235118.94323866387,-0.007891524438310427,0.6199819461251691,10662087.0
2025-09-22,34325.0,25620.0,25620.0,33877.0,45378.0,75242.0,99936.0,138681.0,148699.0,153803.0,152359.0,170622.0,185270.0,191860.0,186860.0,184216.0,168868.0,149243.0,127248.0,103059.0,89278.0,77718.0,54890.0,40667.0,33888.0,26276.0,26276.0,32598.0,48652.0,80446.0,108162.0,149646.0,163910.0,173259.0,168553.0,177096.0,188209.0,192258.0,195532.0,191361.0,185944.0,164284.0,138277.0,115065.0,100121.0,86696.0,66587.0,44839.0,32901.0,27193.0,27193.0,34882.0,50428.0,84076.0,109616.0,148758.0,170885.0,167630.0,171929.0,185551.0,198547.0,203772.0,203492.0,207909.0,190641.0,172677.0,139671.0,118971.0,97493.0,78312.0,61211.0,42812.0,33466.0,26255.0,26255.0,34606.0,53389.0,83435.0,112211.0,156366.0,176283.0,178242.0,180167.0,189585.0,203045.0,208018.0,209424.0,208169.0,201705.0,185311.0,164365.0,139773.0,115437.0,95584.0,74000.0,52337.0,38049.0,30408.0,30408.0,35864.0,52203.0,79804.0,106314.0,146168.0,165410.0,176234.0,180040.0,195279.0,196439.0,212028.0,207538.0,210764.0,202822.0,194733.0,176858.0,166778.0,141375.0,114307.0,105640.0,77621.0,50139.0,34631.0,34631.0,28701.0,34076.0,51447.0,66660.0,94650.0,110464.0,130191.0,142286.0,157539.0,164185.0,178635.0,170385.0,169159.0,162223.0,154668.0,143960.0,133201.0,122926.0,103039.0,87487.0,66960.0,58419.0,41959.0,41959.0,31879.0,32687.0,43558.0,56323.0,78667.0,94602.0,119300.0,151842.0,181638.0,217299.0,214994.0,208638.0,194882.0,198884.0,152745.0,132568.0,124715.0,102924.0,83641.0,65544.0,50936.0,-0.8660254037844385,-0.5000000000000004,-0.992708874098054,-0.12053668025532357,-0.5,8534963.0,10534386.0,229025.02578102544,-0.015053621462488564,-0.13797618793944935,10502786.0
